iid,gender,wave,round,age,field_cd,race,imprace,imprelig,goal,career_c,sports,tvsports,exercise,dining,museums,art,hiking,gaming,clubbing,reading,tv,theater,movies,concerts,music,shopping,yoga,attr1_1,sinc1_1,intel1_1,fun1_1,amb1_1,shar1_1,attr2_1,sinc2_1,intel2_1,fun2_1,amb2_1,shar2_1
46,1,2,19,26.0,8.0,2.0,2.0,3.0,2.0,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,20.0,35.0,20.0,10.0,10.0,5.0,20.0,20.0,20.0,25.0,5.0,10.0
46,1,2,19,26.0,8.0,2.0,2.0,3.0,2.0,7.0,10.0,7.0,5.0,6.0,7.0,7.0,8.0,3.0,7.0,7.0,4.0,4.0,6.0,5.0,6.0,2.0,7.0,20.0,35.0,20.0,10.0,10.0,5.0,20.0,20.0,20.0,25.0,5.0,10.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
47,1,2,19,30.0,8.0,2.0,2.0,2.0,1.0,2.0,6.0,7.0,2.0,8.0,7.0,6.0,3.0,7.0,4.0,7.0,4.0,5.0,8.0,8.0,7.0,2.0,1.0,20.0,20.0,25.0,25.0,5.0,5.0,25.0,20.0,20.0,15.0,15.0,5.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
48,1,2,19,22.0,12.0,2.0,9.0,2.0,1.0,6.0,3.0,1.0,6.0,7.0,7.0,8.0,1.0,5.0,8.0,4.0,6.0,10.0,10.0,6.0,8.0,6.0,2.0,30.0,15.0,25.0,25.0,5.0,0.0,30.0,15.0,25.0,25.0,5.0,0.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
49,1,2,19,25.0,8.0,4.0,1.0,3.0,1.0,7.0,10.0,7.0,5.0,7.0,6.0,7.0,2.0,8.0,7.0,9.0,5.0,5.0,6.0,5.0,8.0,2.0,7.0,20.0,20.0,20.0,20.0,5.0,15.0,30.0,15.0,15.0,15.0,15.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
50,1,2,19,27.0,1.0,1.0,4.0,4.0,6.0,1.0,10.0,10.0,3.0,8.0,5.0,3.0,4.0,3.0,10.0,5.0,6.0,8.0,10.0,7.0,10.0,6.0,2.0,35.0,10.0,20.0,15.0,10.0,10.0,60.0,10.0,5.0,5.0,10.0,10.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
51,1,2,19,23.0,1.0,2.0,5.0,10.0,1.0,1.0,6.0,6.0,7.0,3.0,4.0,3.0,6.0,5.0,4.0,5.0,7.0,1.0,6.0,1.0,2.0,2.0,1.0,25.0,10.0,35.0,15.0,0.0,15.0,25.0,5.0,15.0,20.0,30.0,5.0
