iid,gender,wave,round,age,race,dec,like,prob,met,match,satis_2,length,numdat_2,samerace,match_es,attr1_2,sinc1_2,intel1_2,fun1_2,amb1_2,shar1_2,attr2_2,sinc2_2,intel2_2,fun2_2,amb2_2,shar2_2
189,1,8,10,27.0,6.0,0,6.0,2.0,2.0,0,4.0,3.0,3.0,1,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,7.0,2.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,5.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,6.0,5.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,8.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,6.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,6.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,6.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
189,1,8,10,27.0,6.0,0,7.0,7.0,2.0,0,4.0,3.0,3.0,0,0.0,16.36,16.36,16.36,16.36,16.36,18.18,16.67,16.67,16.67,16.67,16.67,16.67
190,1,8,10,25.0,2.0,0,4.0,6.0,2.0,0,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,7.0,5.0,1.0,1,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,7.0,5.0,2.0,0,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,0,4.0,5.0,1.0,0,6.0,3.0,3.0,1,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,0,5.0,5.0,2.0,0,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,9.0,5.0,2.0,1,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,6.0,4.0,2.0,0,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,7.0,6.0,2.0,1,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,6.0,4.0,2.0,0,6.0,3.0,3.0,0,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
190,1,8,10,25.0,2.0,1,6.0,6.0,1.0,0,6.0,3.0,3.0,1,5.0,18.6,16.28,13.95,23.26,13.95,13.95,14.89,19.15,19.15,17.02,19.15,10.64
191,1,8,10,28.0,2.0,0,5.0,6.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,0,5.0,7.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,1,6.0,7.0,2.0,1,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,0,5.0,6.0,2.0,0,5.0,3.0,3.0,1,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,0,6.0,7.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,1,7.0,6.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,1,6.0,7.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,1,7.0,7.0,2.0,1,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,0,6.0,5.0,2.0,0,5.0,3.0,3.0,0,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
191,1,8,10,28.0,2.0,0,5.0,6.0,2.0,0,5.0,3.0,3.0,1,4.0,21.43,19.05,19.05,19.05,16.67,4.76,13.04,17.39,17.39,15.22,19.57,17.39
192,1,8,10,24.0,2.0,0,4.0,5.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,6.0,9.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,5.0,2.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,6.0,8.0,2.0,0,,,,1,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,5.0,4.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,1,7.0,9.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,1,7.0,7.0,2.0,1,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,3.0,2.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,5.0,4.0,2.0,0,,,,0,2.0,,,,,,,,,,,,
192,1,8,10,24.0,2.0,0,6.0,6.0,2.0,0,,,,1,2.0,,,,,,,,,,,,
193,1,8,10,25.0,4.0,0,7.0,6.0,2.0,0,4.0,3.0,1.0,1,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,1,8.0,8.0,1.0,1,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,0,5.0,7.0,2.0,0,4.0,3.0,1.0,1,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,0,8.0,7.0,2.0,0,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,0,8.0,8.0,2.0,0,4.0,3.0,1.0,1,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,1,9.0,6.0,2.0,0,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,1,8.0,7.0,2.0,0,4.0,3.0,1.0,1,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,1,8.0,7.0,2.0,1,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,0,8.0,8.0,2.0,0,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
193,1,8,10,25.0,4.0,0,7.0,6.0,2.0,0,4.0,3.0,1.0,0,2.0,20.93,18.6,18.6,13.95,13.95,13.95,20.93,11.63,13.95,20.93,20.93,11.63
194,0,9,20,24.0,2.0,1,7.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,8.0,6.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,5.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,6.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,6.0,4.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,6.0,6.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,7.0,7.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,8.0,7.0,2.0,1,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,5.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,6.0,6.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,7.0,7.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,7.0,6.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,7.0,6.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,7.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,6.0,4.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,7.0,6.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,5.0,5.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,1,7.0,7.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,5.0,7.0,2.0,0,6.0,1.0,3.0,1,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
194,0,9,20,24.0,2.0,0,7.0,5.0,2.0,0,6.0,1.0,3.0,0,1.0,18.18,18.18,18.18,14.55,18.18,12.73,18.87,13.21,15.09,18.87,15.09,18.87
195,0,9,20,27.0,2.0,0,10.0,1.0,1.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,10.0,8.0,2.0,1,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,6.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,6.0,7.0,2.0,1,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,7.0,6.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,9.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,9.0,8.0,2.0,0,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,7.0,5.0,2.0,0,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,5.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,8.0,6.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,8.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,8.0,8.0,2.0,1,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,7.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,7.0,8.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,6.0,6.0,2.0,0,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,7.0,9.0,2.0,1,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,5.0,8.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,9.0,9.0,2.0,0,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,0,5.0,7.0,2.0,0,8.0,3.0,3.0,1,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
195,0,9,20,27.0,2.0,1,7.0,7.0,2.0,1,8.0,3.0,3.0,0,6.0,16.0,12.0,20.0,18.0,16.0,18.0,20.83,12.5,18.75,18.75,12.5,16.67
196,0,9,20,25.0,4.0,1,6.0,5.0,1.0,1,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,1,6.0,5.0,2.0,0,2.0,3.0,3.0,1,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,7.0,7.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,1,8.0,8.0,1.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,2.0,1.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,1,7.0,8.0,1.0,1,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,2.0,5.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,3.0,2.0,0,2.0,3.0,3.0,1,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,2.0,2.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,1.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,1.0,3.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,2.0,3.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,5.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,5.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,1.0,3.0,2.0,0,2.0,3.0,3.0,1,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,5.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,5.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,4.0,2.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,3.0,2.0,2.0,0,2.0,3.0,3.0,0,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
196,0,9,20,25.0,4.0,0,4.0,6.0,2.0,0,2.0,3.0,3.0,1,,17.39,17.39,17.39,15.22,15.22,17.39,21.62,16.22,16.22,18.92,13.51,13.51
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,6.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,1,7.0,5.0,2.0,1,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,9.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,1,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,5.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,5.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,6.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,5.0,4.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,5.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,4.0,5.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,1,10.0,1.0,1.0,1,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,1,10.0,1.0,1.0,1,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
197,0,9,20,24.0,6.0,0,5.0,4.0,2.0,0,3.0,3.0,2.0,0,7.0,18.37,14.29,20.41,20.41,14.29,12.24,23.26,16.28,16.28,16.28,13.95,13.95
198,0,9,20,23.0,4.0,0,4.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,6.0,4.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,5.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,4.0,3.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,4.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,4.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,2.0,2.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,3.0,3.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,2.0,2.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,4.0,3.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,4.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,5.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,6.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,6.0,4.0,1.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,6.0,6.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,6.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,5.0,6.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,5.0,4.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,2.0,1.0,2.0,0,,,,0,0.0,,,,,,,,,,,,
198,0,9,20,23.0,4.0,0,5.0,5.0,2.0,0,,,,1,0.0,,,,,,,,,,,,
199,0,9,20,30.0,2.0,0,7.0,8.0,2.0,0,7.0,3.0,2.0,1,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,1,8.0,8.0,2.0,1,7.0,3.0,2.0,0,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,0,3.0,7.0,2.0,0,7.0,3.0,2.0,1,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,1,6.0,6.0,2.0,1,7.0,3.0,2.0,1,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,1,6.0,8.0,2.0,0,7.0,3.0,2.0,1,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,1,9.0,9.0,2.0,1,7.0,3.0,2.0,1,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
199,0,9,20,30.0,2.0,0,8.0,9.0,2.0,0,7.0,3.0,2.0,0,,25.0,11.11,25.0,11.11,22.22,5.56,38.46,7.69,30.77,7.69,7.69,7.69
